id,text,preprocessed_text
1463204883205476361,IINIS AKOO ANO BA YAN,iinis akoo ano ba yan.
1463205125569318914,SAMEE LANGYA AYAW TALAGA INOMINATE,samee langya ayaw talaga inominate.
1463205709235953664,"TAPOS TINAKPAN PA FACE NILA HABANG NAG A-ANNOUNCE, HABANG SA IBA LINAGAY SA SIDE ANO YUN?","tapos tinakpan pa face nila habang nag a-announce, habang sa iba linagay sa side ano yun?"
1463207793016520706,ONGA TAKA DIN AKO EHH DI BA NILA KAYA IPAGKASYA YUN ICOCOMPRESS LANG NAMAN ANG VID EH GIGIL GRR,onga taka din ako ehh di'ba nila kaya ipagkasya yun icocompress lang naman ang vid eh gigil grr.
1463201662567268355,"SINO PANG MGA GISING, INTERACT MGA TEH","sino pang mga gising, interact mga teh."
1463202308011950083,OKAY SINO BA NAMAN AKO PARA PANSININ 'DI BA?? 😓😓😓😓😓😓😓😓😓😓,okay sino ba naman ako para pansinin 'di'ba?
1463197917737467905,tamlay nyo naman di ba kayo kumain😕,tamlay nyo naman di'ba kayo kumain.
1463202741992374272,Luh?? Di ba awkward?? — Hindi. Hahaha makalat din ako irl eh. Why do you think I’m here? Hahaha curiouscat.qa/neverserene/po…,luh?? di'ba awkward?? hindi. hahaha makalat din ako irl eh. why do you think im here? hahaha.
1463204385979207681,TANGINA BAT DI BA KO NATUTO LECHE,tangina bat di'ba ko natuto leche.
1463204716234813440,"Sabi na may kapalit pag sobrang saya 😔 Okay na okay na cla, di ba nila nakikita yun? Yun na ang iniiyakan ni anji eh, yung hindi nila maintindihan yung samahan ng KYJI, Hndi ma nya alam papano kikilos, saan lulugar. @PBBabscbn pls help huhu may date pa cla eh 😁","sabi na may kapalit pag sobrang saya okay na okay na cla, di'ba nila nakikita yun? yun na ang iniiyakan ni anji eh, yung hindi nila maintindihan yung samahan ng kyji, hndi ma nya alam papano kikilos, saan lulugar. please help huhu may date pa cla eh."
1463238663093948416,"Kaya nga..huhu..sana this wednesday,okay pa rin ang pusong dilaw","kaya this wednesday,okay pa rin ang pusong dilaw."
1463197490136506369,Bakit sa tuwing may sasabihin ako na nasa isip ko naka defense mode ka palagi. Di ba pwedeng sinasabi ko lang nasa isip ko kasi sasabog na ako kung wala akong mapag sasabihan??,bakit sa tuwing may sasabihin ako na nasa isip ko naka defense mode ka palagi. di'ba pwedeng sinasabi ko lang nasa isip ko kasi sasabog na ako kung wala akong mapag sasabihan?
1463219116467052549,Hirap matulog ng gutom HAHAHA,hirap matulog ng gutom hahaha.
1463219406322896896,di ba masarap ulam jan lods?,di'ba masarap ulam jan lods?
1463201382983352321,di ba dapat ley miserab pronunciation don,di'ba dapat ley miserab don.
1463199944966164484,'di ba 'to sunod sunod ponyeta??,di'ba 'to sunod sunod ponyeta?
1463195892723625984,bakit naman ang lungkot lungkot nila mag announce di ba sila happy sa bohai nila,bakit naman ang lungkot lungkot nila mag announce di'ba sila happy sa bohai nila.
1463196771845173248,Ung inaantok kana tapos ganyan pa sila mag announce....HSHSHSH,ung inaantok kana tapos ganyan pa sila mag.
1463197512324751360,napapapikit na nga ako shuta HAHAHAHAHAH,napapapikit na'nga ako shuta hahahahahah.
1463196606464151552,siguro te pati sila inaantok na din,siguro te pati sila inaantok na din.
1463243390603370496,So relaxing... Pero mas relaxing Sana Kung sa pag balik ko sa elyu eh may matatawag na akong special someone di Yung lagi akong chaperone di ba :(,so relaxing. pero mas relaxing sana kung sa pag balik ko sa elyu eh may matatawag na akong special someone di yung lagi akong chaperone di'ba.
1463192880583823360,"kingina 'di ba masaya buhay ng mga 'to, tabi nyo na ako na jan","kingina 'di'ba masaya buhay ng mga 'to, tabi nyo na ako na jan."
1463196440738484232,Nag almusal naman siguro kayo di ba???,nag almusal naman siguro kayo di'ba?
1463195943054954498,"Dear RA, i think u need to include best kpop album now.. More inclusions di ba? #GRAMMYs","dear ra, i think ikaw need to include best kpop album now.. more inclusions di'ba?"
1463196068498132994,"Kung ayaw niyo, Best OPM album na lang😂 #Grammys","kung ayaw niyo, best opm album na lang."
1463204898053378051,butter wala sa song of the year? di ba kayo informed kung anong achievements ng butter??? gagi nood nood ng news at magcheck sa twitter mga hangal,butter wala sa song of the year? di'ba kayo informed kung anong achievements ng butter? gagi nood nood ng news at magcheck sa mga hangal.
1463205708892041219,Di ba?? So anong merit nung pa speech nila at the start? Kaka-init ng dugo,di'ba?? so anong merit nung pa speech nila at the start? kaka-init ng dugo.
1463205525974175749,DI BA NILA NADESERVE?,di'ba nila nadeserve?
1463192784903368705,"grabe ka, cheat agad? 'di ba pwedeng kinabisado lang 😭 — HAHAHAHA so umulit curiouscat.qa/dospordoss22/p…","grabe ka, cheat agad? 'di'ba pwedeng kinabisado lang hahahaha so umulit."
1463192987601567746,ANO NA MGA DI BA KUMAIN TO WALANG ENERGY,ano na mga di'ba kumain to walang energy.
1463195719813066753,"Huhu. TBH, this put all the blame to KD with the friendship that is happening. Di ba mutual yun? So HMs are now suggesting na tablahin totally ni Anji si KD? Di ko talaga maintindihan why they are blaming KD","huhu. tbh, this put all the blame to kd with the that is happening. di'ba mutual yun? so hms are now suggesting na tablahin totally ni anji si kd? di ko talaga maintindihan why they are blaming kd."
1463197164708921344,di ba nagkape tong mga announcer? 🥱,di'ba nagkape tong mga announcer?
1463205353303142406,sino ba naman ako para magkaron ng maayos na buhay 'di ba xd,sino ba naman ako para magkaron ng maayos na buhay 'di'ba xd.
1463207985518301188,Baka alam mo kung saan itinago. Nakinabang din pamilya nyo sa pamilya ng magnanakaw di ba? 😂,baka alam mo kung saan itinago. nakinabang din pamilya nyo sa pamilya ng magnanakaw di'ba?
1463205237200547841,SINO NAGSABI SAINYO NA I-SNOBIN YUNG WILLOW?? HAAAA???? DI BA KAYO NAGANDAHAN SA LIFE WAS A WIILOW AND IT BENT RIGHT TO YOUR WIND HAAAA?? HAAAA? 😤,sino nagsabi sainyo na i-snobin yung willow?? haaaa? di'ba kayo nagandahan sa life was a wiilow and it bent right to your wind haaaa?? haaaa?
1463204665584087043,"Parang yung ibang housemates rin need magset ng boundaries sa pahihimasok sa buhay nina KD at Anji. Gets ko na concerned kayo sa kanila, pero you don't really know them pa. Hindi niyo alam kung ano ang foundation ng friendship nila. Kaya please lang, kawawa na sila emotionally.","parang yung ibang housemates rin need magset ng boundaries sa pahihimasok sa buhay nina kd at anji. gets ko na concerned kayo sa kanila, pero you don't really know them pa. hindi niyo alam kung ano ang foundation ng nila. kaya please lang, kawawa na sila emotionally."
1463205300857573379,"Di ba sila naaawa kay Anji? Grabe yung iyak niya lalo na yung last part bago mag end yung stream. Natatakot siya sa sasabihin ng iba about sa kanya. Yung kinakatakutan niya, mismong sa bahay niya nararanasan.","di'ba sila naaawa kay anji? grabe yung iyak niya lalo na yung last part bago mag end yung stream. natatakot siya sa sasabihin ng iba about sa kanya. yung kinakatakutan niya, mismong sa bahay niya nararanasan."
1463206017458597895,Di ko na tuloy alam kung gusto pa ba ni Anji yung ginagawa niya. Kung totoo ba niyang naeexpress yung sarili niya. O sumusunod nalang siya sa gusto ng housemates na gawin niya. Hindi natin alam eh. Kasi takot siya mahusgahan. Kaya pls lang. Hayaan niyo siya matuto na siya lang.,di ko na tuloy alam kung gusto pa ba ni anji yung ginagawa niya. kung totoo ba niyang naeexpress yung sarili niya. o sumusunod nalang siya sa gusto ng housemates na gawin niya. hindi natin alam eh. kasi takot siya mahusgahan. kaya please lang. hayaan niyo siya matuto na siya lang.
1463193142014840835,bet ko to may gcng p ba 😂,bet ko to may gcng p ba.
1463197101525856256,syempre 🏳💚 kaya nga lodibabes kita eh 😏 sept 27 libras lang naman red flag sa sign natin eh,syempre kaya nga lodibabes kita eh sept 27 libras lang naman red flag sa sign natin eh.
1463197631606231040,di ba dapat sept. 28 HAHAHA,di'ba dapat sept. 28 hahaha.
1463197701525307399,😾😾😾 kakampe ako!,kakampe ako!
1463182409638158340,😂😂😂 di ba both sayo??,di'ba both sayo?
1463194208513126405,"putangina pwede pala yung ganito, kanina pa ko palipat-lipat sa youtube tapos twitter","putangina pwede pala yung ganito, kanina pa ko palipat-lipat sa youtube tapos."
1463194636852228096,di ba? nagulat ako biglang lumiit eh potek pwede pala,di'ba? nagulat ako biglang lumiit eh potek pwede pala.
1463193931647111169,"tuloy tuloy, di ba siya natutuyuan ng lalamunan 😭","tuloy tuloy, di'ba siya natutuyuan ng lalamunan."
1463182269137371139,gusto ko mag-kalat 'di ba puwedeng mag sex nalang agad si Akira at Ravi 🥲,gusto ko mag-kalat 'di'ba puwedeng mag sex nalang agad si akira at ravi.
1463194372288413697,Ang laki siguro problema ng mga to bakit walang sigla di ba kayo masaya sa mga nominated,ang laki siguro problema ng mga to bakit walang sigla di'ba kayo masaya sa mga nominated.
1463194135087939584,Huy di ba talaga uso bg music sa kanila parang last year meron naman,huy di'ba talaga uso bg music sa kanila parang last year meron naman.
1463192833356189704,Hu che cha sra paisy e Nu di ba wai harame e gatli di🙄😒,hu che cha sra paisy e nu di'ba wai harame e gatli di.
1463192477351829506,di ba?,di'ba?
1463192727017844737,"hindi ko man sure kung tama ang mga sagot ko, pero atleast tapos na 'di ba? need na agad magmove on kasi may mga susunod pa. sino ba naman kasi ako para bigyan ng materials na magagamit for quiz, 'di ba?? 🤗☺️😊🥰😍🤩😁😀😃😄😘🥰😍🤩🤗☺️😊😌😉🤭","hindi ko man sure kung tama ang mga sagot ko, pero atleast tapos na 'di'ba? need na agad magmove on kasi may mga susunod pa. sino ba naman kasi ako para bigyan ng materials na magagamit for quiz, 'di'ba?"
1463194600160387076,JOKE ETO NA TALAGA LAST NA TO,joke eto na talaga last na to.
1463196230779949064,alam mo nababaliw na ako rito same tayo sa xiaojun at mark pero magko-commit ako sa sungchan at chenle😭😭hHAHHAHAHAH,alam mo nababaliw na ako rito same tayo sa xiaojun at mark pero magko-commit ako sa sungchan at.
1463196698562363394,Pucha wait typo ako HAHAHHAHAHAHAAHA basta yung una ko si chenle yung nakaupo na isa tas as of now ayan na,pucha wait typo ako hahahhahahahaaha basta yung una ko si chenle yung nakaupo na isa tas as of now ayan na.
1463197469844512768,PAANO NAGING CHICK!!/1?!1??!😭😭😭PERO UNANG KITA KO TALAGA XIAOJUN NGA GAGU MUKHANG MAPAPAKAIN AKO NG KULANGOT AH,paano naging chick!!1?!1??! pero unang kita ko talaga xiaojun nga gagu mukhang mapapakain ako ng kulangot ah.
1463196433440333830,Hoy alam mo ba kanina yung una ko kasama talaga si chenle chick is yung nakaupo na isa sa,hoy alam mo ba kanina yung una ko kasama talaga si chenle chick is yung nakaupo na isa sa.
1463196569470377984,di ba pwedeng i-fast forward to? 😪,di'ba pwedeng i-fast forward to?
1463196561974775811,di ba nagsubmit b3n&b3n sa best folk album??,di'ba nagsubmit b3nb3n sa best folk album?
1463196113976979458,di ba pedeng best americana album BE agad hahahaha antok na ko,di'ba pedeng best americana album be agad hahahaha antok na ko.
1463197372591181834,Lasing na ba ang lahat? Sana sabay-sabay tayo di ba?? x.com/i/spaces/1gqxvlmYvOjGB,lasing na ba ang lahat? sana sabay-sabay tayo di'ba?
1463198018388127749,May nauuna at may nahuhuli HAHAHAHHA parang nagrarace e,may nauuna at may nahuhuli hahahahha parang nagrarace e.
1463192752825331713,before i sleep i just want to confess na im scared to end up like my clients asking if they will ever experience romantic relationships. theyre in their mid and late 20s to early and mid 30s; successful in careers but would still crave that romantic human experience :(,before i sleep i just want to confess na im scared to end up like my clients asking if they will ever experience romantic relationships. theyre in their mid and late 20s to early and mid 30s; successful in careers but would still crave that romantic human experience.
1463193143977725954,rold uu masama akong tao pero deserve ko naman to ‘di ba? If my clients deserved it then ako siyempre XD,rold uu masama akong tao pero deserve ko naman to di'ba? if my clients deserved it then ako siyempre xd.
1463195757973229568,BTS HELLO DI BA KAYO MAG LA LIVE JAN?,bts hello di'ba kayo mag la live jan?
1463219378103537664,Di ba? Hahaha! EKIS TALAGA,di'ba? hahaha! ekis talaga.
1463197291150331912,"gago sa tahimik don sa studio pati pag lakad nung girl rinig nyawa, di ba kayo inaantok gan gagu","gago sa tahimik don sa studio pati pag lakad nung girl rinig nyawa, di'ba kayo inaantok gan gagu."
1463195251712020484,😕😕😕 STFU may pasok ka di ba,stfu may pasok ka di'ba.
1463195635473993728,Oo beh ingay mo kasi nag bbeg for streams,oo beh ingay mo kasi nag bbeg for streams.
1463184867873595393,finally nag-college na siya sa bite me tapos gusto nyo na naman ibalik si siwat sa high school 🤣,finally nag-college na siya sa bite me tapos gusto nyo na naman ibalik si siwat sa high school.
1463185555378696192,di ba nonexistent pa si praram sa lm universe? grade 10 or 11 palang siya lol,di'ba nonexistent pa si praram sa lm universe? grade 10 or 11 palang siya laugh out loud.
1463186597763956743,HUUUUUU PERO ANDAMI KO NANG SAPATOS,huuuuuu pero andami ko nang sapatos.
1463187195729092613,Pero the details tangina but where do I wear this? Can it fit in my shoe closet?,pero the details tangina but where do i wear this? can it fit in my shoe closet?
1463187423777615873,😈 pero wala ka pang ganyang shoes di ba? 😈 charot. Haha,pero wala ka pang ganyang shoes di'ba? charot. haha.
1463207445883351042,Hahahaha wala pa pero may mga boots na ako and chunky na high cut 😂,hahahaha wala pa pero may mga boots na ako and chunky na high cut.
1463161601306116096,Pink nails ni Neggy 💅😸,pink nails ni neggy.
1463163669697683460,Pusa mo yan dai?,pusa mo yan dai?
1463184424636665856,"Oo dai, bakit? 😁","oo dai, bakit?"
1463184676630134789,Lakas mo maka krist dyan. Haha,lakas mo maka krist dyan. haha.
1463185098552262656,"Haha bakit si Krist dai, di ba pwedeng si Bright o Sunny na lang? 😂","haha bakit si krist dai, di'ba pwedeng si bright o sunny na lang?"
1463185415175749636,Mahilig din ba sa pusa si Bright? Sino si Sunny? Ang kilala ko lang si mang sony sa kanto namin,mahilig din ba sa pusa si bright? sino si sunny? ang kilala ko lang si mang sony sa kanto namin.
1463186637903785984,"Haha oo dai, ragdoll pusa nya. Si Sunny yun yung unang bet ko na Thai actor..ang reason bakit ako pumuntang Thailand at nameet ko yung friend nya. Sya yung sa I'm fine thank u love u at sa My ambulance, si Bright yung batang Sunny don 😁","haha oo dai, ragdoll pusa nya. si sunny yun yung unang bet ko na thai reason bakit ako pumuntang thailand at nameet ko yung friend nya. siya yung sa i'm fine thank ikaw love ikaw at sa my ambulance, si bright yung batang sunny don."
1463192492849786881,di ba kayo nanonood sa grammys?,di'ba kayo nanonood sa grammys?
1463201570019950595,Biggest slap to that industry plant lol di ba kinaya buhatin?ㅋㅋㅋㅋㅋㅋㅋ,biggest slap to that industry plant laugh out loud di'ba kinaya buhatin?
1463182213747396612,di ba 3am???,di'ba 3am?
1463181241977606146,Di na dapat yan manalo. It's time for him to rest. Di ba lagi nta sinasabi pagod na sya at he will resign,di na dapat yan manalo. it's time for him to rest. di'ba lagi nta sinasabi pagod na siya at he will resign.
1463181457870897154,Hala bhie idol naten si Arthur Miguel di ba,hala bhie idol naten si arthur miguel di'ba.
1463201121082789897,Minkiaaaa io me lo sono sognata stanotte... A una festa.. Porca troia.. Posso dirlo???,minkiaaaa io me lo sono sognata stanotte. a una festa.. porca troia.. posso dirlo?
1463209920019542019,"Si può dire ""minchia che culo"" ?",si può dire minchia che culo?
1463225908647665668,È da 6 ore che lo urlo quindi figurati,è da 6 ore che lo urlo quindi figurati.
1463201581181157389,Ma in che senso? Ma andiamo anche noi a girare per Istanbul così,ma in che senso? ma andiamo anche noi a girare per istanbul così.
1463854705839382529,Ma veramente? Brava la bambina🥰ma c'è una foto anche? 😉,ma veramente? brava la bambinama c'è una foto anche?
